timestamp,node_id,temp_front,temp_rear,temp_pv_bifacial,current_front,current_rear,bme_temperature,bme_humidity,bme_pressure,arduino_uptime
2026-08-21T08:56:58.117Z,1,47.75,47.75,31.0,61.3,103.9,31.19,50.12,995.7,7165
2026-08-21T08:57:08.126Z,1,47.75,47.5,30.75,61.3,103.7,31.14,49.62,995.7,7175
2026-08-21T08:57:18.129Z,1,47.75,47.5,30.75,61.5,103.9,31.07,49.53,995.8,7185
2026-08-21T08:57:28.135Z,1,47.5,47.5,30.75,61.3,103.8,31.06,49.71,995.7,7195
2026-08-21T08:57:38.145Z,1,47.5,47.5,30.75,61.0,103.3,31.16,49.72,995.8,7205
2026-08-21T08:57:48.146Z,1,47.5,47.25,30.75,61.2,103.5,31.22,49.75,995.8,7215
2026-08-21T08:57:58.152Z,1,47.25,47.25,30.75,61.2,103.6,31.29,49.68,995.8,7225
2026-08-21T08:58:08.156Z,1,47.25,47.25,30.75,61.1,103.5,31.15,49.78,995.8,7235
2026-08-21T08:58:18.158Z,1,47.25,47.25,30.75,61.0,103.1,31.19,50.05,995.8,7245
2026-08-21T08:58:28.165Z,1,47.25,47.25,30.75,61.1,103.3,31.3,49.86,995.8,7255
2026-08-21T08:58:38.169Z,1,47.25,47.25,30.75,61.1,103.3,31.36,50.1,995.8,7265
2026-08-21T08:58:48.169Z,1,47.25,47.25,30.75,61.0,103.2,31.32,49.84,995.8,7275
2026-08-21T08:58:58.175Z,1,47.25,47.25,30.75,61.1,103.4,31.14,49.89,995.8,7285
2026-08-21T08:59:08.186Z,1,47.25,47.25,30.75,61.0,103.3,31.21,50.07,995.9,7295
2026-08-21T08:59:18.189Z,1,47.0,47.25,30.75,61.2,103.7,31.27,49.97,995.9,7305
2026-08-21T08:59:28.196Z,1,47.0,47.25,30.75,61.3,103.8,31.06,50.21,995.8,7315
2026-08-21T08:59:38.205Z,1,47.0,47.25,30.75,60.9,103.1,30.92,50.13,995.8,7325
2026-08-21T08:59:48.208Z,1,47.0,47.25,30.75,60.7,102.7,30.79,50.26,995.7,7335
2026-08-21T08:59:58.215Z,1,47.0,47.25,30.75,60.7,102.8,30.81,50.38,995.8,7345
2026-08-21T09:00:08.223Z,1,47.0,47.25,30.75,60.8,102.9,30.83,50.34,995.8,7355
2026-08-21T09:00:18.225Z,1,46.75,47.25,30.75,60.8,102.7,30.91,50.59,995.8,7365
2026-08-21T09:00:28.234Z,1,46.75,47.0,30.75,60.7,102.7,30.95,50.43,995.8,7375
2026-08-21T09:00:38.243Z,1,46.75,47.0,30.5,60.7,102.9,30.81,50.05,995.7,7385
2026-08-21T09:00:48.245Z,1,46.75,47.0,30.5,60.6,102.7,30.41,50.39,995.8,7395
2026-08-21T09:00:58.251Z,1,46.5,46.75,30.5,60.7,102.8,30.13,51.21,995.8,7405
2026-08-21T09:01:08.258Z,1,46.5,46.75,30.5,60.9,102.9,30.32,51.25,995.8,7415
2026-08-21T09:01:18.260Z,1,46.25,46.75,30.5,60.8,103.1,30.38,50.78,995.8,7425
2026-08-21T09:01:28.264Z,1,46.25,46.5,30.5,60.7,102.9,30.41,50.96,995.8,7435
2026-08-21T09:01:38.267Z,1,46.0,46.5,30.5,60.8,102.9,30.36,50.8,995.8,7445
2026-08-21T09:01:48.270Z,1,46.0,46.5,30.5,60.8,103.0,30.45,50.71,995.8,7455
2026-08-21T09:01:58.275Z,1,45.75,46.25,30.5,60.8,103.1,30.58,50.8,995.8,7465
2026-08-21T09:02:08.307Z,1,45.75,46.25,30.5,61.0,103.2,30.09,51.01,995.8,7475
2026-08-21T09:02:18.376Z,1,45.75,46.0,30.5,61.0,103.4,30.16,51.35,995.8,7485
2026-08-21T09:02:28.443Z,1,45.75,46.0,30.5,61.1,103.4,30.35,51.28,995.8,7495
2026-08-21T09:02:38.511Z,1,45.5,46.0,30.5,61.3,104.0,30.43,50.85,995.8,7505
2026-08-21T09:02:48.579Z,1,45.5,46.0,30.5,61.2,103.6,30.51,50.61,995.8,7515
2026-08-21T09:02:58.312Z,1,45.5,46.0,30.5,61.1,103.5,30.57,50.6,995.8,7520
2026-08-21T09:03:08.323Z,1,45.5,46.0,30.5,61.1,103.2,30.5,50.24,995.8,7530
2026-08-21T09:03:18.326Z,1,45.5,46.0,30.5,60.9,103.2,30.49,50.34,995.8,7540
2026-08-21T09:03:28.333Z,1,45.5,46.0,30.5,61.0,103.4,30.51,50.26,995.8,7550
2026-08-21T09:03:38.342Z,1,45.5,46.0,30.25,61.1,103.5,30.56,50.36,995.8,7560
2026-08-21T09:03:48.345Z,1,45.5,46.0,30.25,61.3,103.9,30.64,50.27,995.8,7570
2026-08-21T09:03:58.352Z,1,45.25,45.75,30.25,61.2,103.8,30.64,50.41,995.7,7580
2026-08-21T09:04:08.358Z,1,45.25,45.75,30.25,61.5,104.2,30.61,50.6,995.8,7590
2026-08-21T09:04:18.361Z,1,45.25,45.75,30.5,61.6,104.5,30.51,50.6,995.8,7600
2026-08-21T09:04:28.368Z,1,45.25,45.75,30.5,61.7,104.6,30.52,50.59,995.8,7610
2026-08-21T09:04:38.378Z,1,45.25,45.75,30.5,61.6,104.3,30.46,50.6,995.8,7620
2026-08-21T09:04:48.379Z,1,45.25,45.75,30.5,61.6,104.3,30.48,50.66,995.7,7630
2026-08-21T09:04:58.386Z,1,45.25,45.75,30.5,61.5,104.1,30.5,50.54,995.7,7640
2026-08-21T09:05:08.396Z,1,45.25,45.75,30.5,61.4,104.1,30.59,50.53,995.7,7650
2026-08-21T09:05:18.399Z,1,45.25,45.75,30.25,61.2,103.7,30.71,50.29,995.7,7660
2026-08-21T09:05:28.405Z,1,45.25,45.75,30.25,61.2,103.6,30.81,49.98,995.8,7670
2026-08-21T09:05:38.413Z,1,45.25,45.75,30.25,61.2,103.6,30.92,50.23,995.8,7680
2026-08-21T09:05:48.416Z,1,45.25,45.75,30.25,61.1,103.5,31.03,49.97,995.7,7690
2026-08-21T09:05:58.415Z,1,45.25,45.75,30.25,61.1,103.5,31.12,50.05,995.7,7700
2026-08-21T09:06:08.426Z,1,45.25,45.75,30.25,61.4,103.8,31.21,49.99,995.7,7710
2026-08-21T09:06:18.428Z,1,45.25,45.75,30.25,61.5,104.1,31.25,49.66,995.8,7720
2026-08-21T09:06:28.435Z,1,45.25,45.75,30.25,61.3,103.9,31.26,49.41,995.7,7730
2026-08-21T09:06:38.440Z,1,45.25,45.75,30.25,61.5,104.3,31.38,49.81,995.8,7740
2026-08-21T09:06:48.442Z,1,45.5,46.0,30.25,61.9,104.9,31.46,49.34,995.8,7750
2026-08-21T09:06:58.448Z,1,45.5,46.0,30.25,61.9,105.0,31.55,49.45,995.8,7760
2026-08-21T09:07:08.454Z,1,45.5,46.0,30.5,62.1,105.3,31.66,49.37,995.8,7770
2026-08-21T09:07:18.454Z,1,45.5,46.0,30.5,62.0,105.1,31.63,49.3,995.6,7780
2026-08-21T09:07:28.463Z,1,45.5,46.0,30.5,62.1,105.3,31.54,49.11,995.7,7790
2026-08-21T09:07:38.472Z,1,45.75,46.0,30.5,62.2,105.5,31.51,48.97,995.7,7800
2026-08-21T09:07:48.475Z,1,45.75,46.0,30.25,62.4,105.7,31.43,49.1,995.7,7810
2026-08-21T09:07:58.480Z,1,45.75,46.0,30.25,62.4,105.8,31.4,49.35,995.7,7820
2026-08-21T09:08:08.490Z,1,45.75,46.0,30.5,62.3,105.9,31.27,49.44,995.7,7830
2026-08-21T09:08:18.493Z,1,45.75,46.0,30.5,62.4,105.9,31.28,49.43,995.7,7840
2026-08-21T09:08:28.499Z,1,45.5,46.0,30.5,62.4,105.7,31.33,49.44,995.7,7850
2026-08-21T09:08:38.508Z,1,45.5,46.0,30.5,62.4,105.7,31.36,49.6,995.7,7860
2026-08-21T09:08:48.510Z,1,45.75,46.0,30.5,62.4,105.8,31.25,49.7,995.7,7870
2026-08-21T09:08:58.516Z,1,45.5,46.0,30.5,62.1,105.3,30.74,50.16,995.7,7880
2026-08-21T09:09:08.526Z,1,45.5,46.0,30.5,62.0,105.1,30.63,50.52,995.7,7890
2026-08-21T09:09:18.529Z,1,45.5,46.0,30.5,61.9,104.8,30.79,50.32,995.7,7900
2026-08-21T09:09:28.531Z,1,45.5,46.0,30.5,62.0,105.1,30.92,50.32,995.7,7910
2026-08-21T09:09:38.538Z,1,45.5,46.0,30.5,62.0,105.1,31.08,50.4,995.7,7920
2026-08-21T09:09:48.540Z,1,45.5,46.0,30.5,61.9,104.9,31.04,50.11,995.7,7930
2026-08-21T09:09:58.539Z,1,45.5,46.0,30.5,61.7,104.6,30.96,50.53,995.7,7940
2026-08-21T09:10:08.550Z,1,45.5,46.0,30.5,61.7,104.6,30.91,50.43,995.6,7950
2026-08-21T09:10:18.553Z,1,45.5,46.0,30.75,61.7,104.6,30.83,50.24,995.6,7960
2026-08-21T09:10:28.560Z,1,45.5,46.0,30.5,61.5,104.3,30.84,50.11,995.7,7970
2026-08-21T09:10:38.567Z,1,45.5,46.0,30.5,61.6,104.4,30.49,50.69,995.7,7980
2026-08-21T09:10:48.570Z,1,45.5,46.0,30.5,61.6,104.6,30.63,50.5,995.7,7990
2026-08-21T09:10:58.567Z,1,45.5,46.0,30.5,61.6,104.4,30.79,50.6,995.7,8000
2026-08-21T09:11:08.577Z,1,45.5,46.0,30.5,61.4,104.2,30.82,50.38,995.6,8010
2026-08-21T09:11:18.579Z,1,45.5,46.0,30.5,61.2,104.0,30.88,50.54,995.7,8020
2026-08-21T09:11:28.586Z,1,45.25,46.0,30.5,61.4,104.2,30.99,50.49,995.7,8030
2026-08-21T09:11:38.595Z,1,45.25,46.0,30.5,61.4,104.1,31.11,50.05,995.7,8040
2026-08-21T09:11:48.597Z,1,45.5,46.0,30.5,61.4,104.3,31.18,50.04,995.7,8050
2026-08-21T09:11:58.605Z,1,45.5,46.0,30.5,61.4,104.1,31.24,49.71,995.7,8060
2026-08-21T09:12:08.615Z,1,45.5,46.0,30.5,61.3,104.0,31.35,49.79,995.7,8070
2026-08-21T09:12:18.615Z,1,45.5,46.0,30.5,61.6,104.3,31.34,49.68,995.6,8080
2026-08-21T09:12:28.618Z,1,45.5,46.0,30.5,61.7,104.6,31.34,49.63,995.7,8090
2026-08-21T09:12:38.629Z,1,45.5,46.0,30.75,61.8,104.6,31.36,49.76,995.7,8100
2026-08-21T09:12:48.630Z,1,45.5,46.0,30.75,61.6,104.7,31.46,49.73,995.7,8110
2026-08-21T09:12:58.637Z,1,45.75,46.0,30.75,61.7,104.6,31.62,49.85,995.7,8120
2026-08-21T09:13:08.645Z,1,45.75,46.25,30.75,61.9,104.8,31.78,49.57,995.7,8130
2026-08-21T09:13:18.649Z,1,45.75,46.25,30.75,61.8,104.9,31.86,49.55,995.7,8140
2026-08-21T09:13:28.654Z,1,45.75,46.25,30.75,61.9,104.8,31.95,49.0,995.7,8150
2026-08-21T09:13:38.664Z,1,46.0,46.25,30.75,62.0,105.1,32.0,48.86,995.7,8160
