timestamp,spm72_wm2,image,spm72_status,emi_timestamp,time_difference_s,node_id,temp_front,temp_rear,temp_pv_bifacial,current_front,current_rear,bme_temperature,bme_humidity,bme_pressure,arduino_uptime
2026-08-25T14:36:50.000Z,197.0,series/20260825_173650/20260825_173650.jpg,VALID,2026-08-25T14:36:55.270Z,5.270,1,37.5,38.5,33.0,37.9,38.8,31.29,46.12,995.9,4315
2026-08-25T14:37:20.000Z,196.0,series/20260825_173650/20260825_173720.jpg,VALID,2026-08-25T14:37:15.284Z,-4.716,1,37.5,38.5,33.0,37.7,38.59,31.22,46.07,996.0,4335
2026-08-25T14:37:50.000Z,191.0,series/20260825_173650/20260825_173750.jpg,VALID,2026-08-25T14:37:45.306Z,-4.694,1,37.5,38.5,33.0,37.4,38.3,31.11,46.27,996.0,4365
2026-08-25T14:38:20.000Z,191.0,series/20260825_173650/20260825_173820.jpg,VALID,2026-08-25T14:38:15.318Z,-4.682,1,37.5,38.5,32.75,36.2,37.0,31.08,46.21,996.0,4395
2026-08-25T14:38:50.000Z,192.0,series/20260825_173650/20260825_173850.jpg,VALID,2026-08-25T14:38:45.338Z,-4.662,1,37.5,38.25,32.75,37.09,37.8,30.89,46.51,995.9,4425
2026-08-25T14:39:20.000Z,191.0,series/20260825_173650/20260825_173920.jpg,VALID,2026-08-25T14:39:15.358Z,-4.642,1,37.5,38.25,32.75,36.9,37.8,30.81,46.75,995.9,4455
2026-08-25T14:39:50.000Z,189.0,series/20260825_173650/20260825_173950.jpg,VALID,2026-08-25T14:39:45.367Z,-4.633,1,37.5,38.25,33.0,36.59,37.5,31.05,46.61,995.9,4485
2026-08-25T14:40:20.000Z,187.0,series/20260825_173650/20260825_174020.jpg,VALID,2026-08-25T14:40:15.382Z,-4.618,1,37.5,38.0,32.75,36.4,37.3,30.96,46.48,995.9,4515
2026-08-25T14:40:50.000Z,185.0,series/20260825_173650/20260825_174050.jpg,VALID,2026-08-25T14:40:45.394Z,-4.606,1,37.25,38.0,32.75,36.09,37.09,30.85,46.66,995.9,4545
2026-08-25T14:41:20.000Z,190.0,series/20260825_173650/20260825_174120.jpg,VALID,2026-08-25T14:41:15.414Z,-4.586,1,37.5,38.0,32.75,35.7,36.7,30.77,46.55,996.0,4575
2026-08-25T14:41:50.000Z,188.0,series/20260825_173650/20260825_174150.jpg,VALID,2026-08-25T14:41:45.433Z,-4.567,1,37.25,38.0,32.75,35.5,36.5,30.6,46.66,996.0,4605
2026-08-25T14:42:20.000Z,181.0,series/20260825_173650/20260825_174220.jpg,VALID,2026-08-25T14:42:15.452Z,-4.548,1,37.25,38.0,32.75,34.9,35.7,30.72,46.96,995.9,4635
2026-08-25T14:42:50.000Z,184.0,series/20260825_173650/20260825_174250.jpg,VALID,2026-08-25T14:42:45.466Z,-4.534,1,37.25,37.75,33.0,34.0,34.9,30.82,46.87,995.9,4665
2026-08-25T14:43:20.000Z,158.0,series/20260825_173650/20260825_174320.jpg,VALID,2026-08-25T14:43:15.488Z,-4.512,1,37.25,37.75,32.75,32.5,33.2,30.56,46.92,995.9,4695
2026-08-25T14:43:50.000Z,166.0,series/20260825_173650/20260825_174350.jpg,VALID,2026-08-25T14:43:45.509Z,-4.491,1,37.0,37.75,32.75,25.6,30.0,30.5,47.22,995.9,4725
2026-08-25T14:44:20.000Z,153.0,series/20260825_173650/20260825_174420.jpg,VALID,2026-08-25T14:44:15.704Z,-4.296,1,37.0,37.5,32.75,28.1,28.8,30.38,47.61,995.9,4755
2026-08-25T14:44:50.000Z,182.0,series/20260825_173650/20260825_174450.jpg,VALID,2026-08-25T14:44:45.538Z,-4.462,1,36.75,37.5,32.5,30.2,31.0,30.47,47.46,995.9,4780
2026-08-25T14:45:20.000Z,185.0,series/20260825_173650/20260825_174520.jpg,VALID,2026-08-25T14:45:15.555Z,-4.445,1,36.75,37.25,32.5,32.09,33.0,30.47,47.32,995.9,4810
2026-08-25T14:45:50.000Z,189.0,series/20260825_173650/20260825_174550.jpg,VALID,2026-08-25T14:45:45.561Z,-4.439,1,36.75,37.25,32.5,33.7,34.59,30.46,47.39,995.9,4840
2026-08-25T14:46:20.000Z,191.0,series/20260825_173650/20260825_174620.jpg,VALID,2026-08-25T14:46:15.567Z,-4.433,1,36.5,37.25,32.25,33.5,34.3,30.28,47.65,995.9,4870
2026-08-25T14:46:50.000Z,179.0,series/20260825_173650/20260825_174650.jpg,VALID,2026-08-25T14:46:45.578Z,-4.422,1,36.5,37.25,32.25,31.7,32.5,30.16,47.71,995.9,4900
2026-08-25T14:47:20.000Z,156.0,series/20260825_173650/20260825_174720.jpg,VALID,2026-08-25T14:47:15.594Z,-4.406,1,36.5,37.0,32.25,26.0,26.7,30.24,47.75,995.9,4930
2026-08-25T14:47:50.000Z,157.0,series/20260825_173650/20260825_174750.jpg,VALID,2026-08-25T14:47:45.600Z,-4.400,1,36.25,37.0,32.25,28.6,29.2,30.46,47.73,995.9,4960
2026-08-25T14:48:20.000Z,127.0,series/20260825_173650/20260825_174820.jpg,VALID,2026-08-25T14:48:15.610Z,-4.390,1,36.25,37.0,32.5,24.2,24.4,30.47,47.69,995.9,4990
2026-08-25T14:48:50.000Z,112.0,series/20260825_173650/20260825_174850.jpg,VALID,2026-08-25T14:48:45.620Z,-4.380,1,36.25,37.0,32.25,22.2,21.3,30.39,47.91,995.9,5020
2026-08-25T14:49:20.000Z,112.0,series/20260825_173650/20260825_174920.jpg,VALID,2026-08-25T14:49:15.631Z,-4.369,1,36.0,36.75,32.25,22.8,19.29,30.33,47.59,995.9,5050
2026-08-25T14:49:50.000Z,118.0,series/20260825_173650/20260825_174950.jpg,VALID,2026-08-25T14:49:45.638Z,-4.362,1,35.75,36.5,32.25,25.8,17.1,30.3,47.75,995.8,5080
2026-08-25T14:50:20.000Z,107.0,series/20260825_173650/20260825_175020.jpg,VALID,2026-08-25T14:50:15.658Z,-4.342,1,35.75,36.25,32.25,28.5,13.4,30.33,47.78,995.8,5110
2026-08-25T14:50:50.000Z,78.0,series/20260825_173650/20260825_175050.jpg,VALID,2026-08-25T14:50:45.667Z,-4.333,1,35.75,36.0,32.0,27.3,9.1,30.38,47.85,995.8,5140
2026-08-25T14:51:20.000Z,50.0,series/20260825_173650/20260825_175120.jpg,VALID,2026-08-25T14:51:15.679Z,-4.321,1,35.75,35.75,32.0,21.6,7.6,30.35,47.89,995.8,5170
2026-08-25T14:51:50.000Z,37.0,series/20260825_173650/20260825_175150.jpg,VALID,2026-08-25T14:51:45.697Z,-4.303,1,35.5,35.5,32.0,15.6,7.7,30.22,48.26,995.8,5200
2026-08-25T14:52:20.000Z,37.0,series/20260825_173650/20260825_175220.jpg,VALID,2026-08-25T14:52:15.713Z,-4.287,1,35.5,35.25,31.75,10.7,7.6,30.27,48.43,995.8,5230
2026-08-25T14:52:50.000Z,37.0,series/20260825_173650/20260825_175250.jpg,VALID,2026-08-25T14:52:45.725Z,-4.275,1,35.25,34.75,31.5,8.1,7.7,30.2,48.58,995.9,5260
2026-08-25T14:53:20.000Z,36.0,series/20260825_173650/20260825_175320.jpg,VALID,2026-08-25T14:53:15.736Z,-4.264,1,35.0,34.5,31.5,7.6,7.5,29.96,48.72,995.9,5290
2026-08-25T14:53:50.000Z,36.0,series/20260825_173650/20260825_175350.jpg,VALID,2026-08-25T14:53:45.737Z,-4.263,1,34.5,34.25,31.25,7.4,7.4,30.07,48.73,995.8,5320
2026-08-25T14:54:20.000Z,35.0,series/20260825_173650/20260825_175420.jpg,VALID,2026-08-25T14:54:15.747Z,-4.253,1,34.25,33.75,31.25,7.4,7.3,30.03,48.81,995.8,5350
2026-08-25T14:54:50.000Z,35.0,series/20260825_173650/20260825_175450.jpg,VALID,2026-08-25T14:54:45.758Z,-4.242,1,34.0,33.5,31.0,7.3,7.3,30.07,49.09,995.8,5380
2026-08-25T14:55:20.000Z,36.0,series/20260825_173650/20260825_175520.jpg,VALID,2026-08-25T14:55:15.767Z,-4.233,1,33.75,33.25,31.0,7.4,7.3,30.03,49.12,995.8,5410
2026-08-25T14:55:50.000Z,35.0,series/20260825_173650/20260825_175550.jpg,VALID,2026-08-25T14:55:45.780Z,-4.220,1,33.5,33.0,30.75,7.3,7.2,29.91,49.18,995.8,5440
2026-08-25T14:56:20.000Z,34.0,series/20260825_173650/20260825_175620.jpg,VALID,2026-08-25T14:56:15.798Z,-4.202,1,33.25,33.0,30.75,7.2,7.1,29.92,49.09,995.8,5470
2026-08-25T14:56:50.000Z,33.0,series/20260825_173650/20260825_175650.jpg,VALID,2026-08-25T14:56:45.814Z,-4.186,1,33.0,32.75,30.5,7.0,6.8,29.91,49.12,995.8,5500
2026-08-25T14:57:20.000Z,31.0,series/20260825_173650/20260825_175720.jpg,VALID,2026-08-25T14:57:15.930Z,-4.070,1,32.75,32.5,30.5,6.7,6.6,29.94,48.85,995.8,5530
2026-08-25T14:57:50.000Z,30.0,series/20260825_173650/20260825_175750.jpg,VALID,2026-08-25T14:57:46.131Z,-3.869,1,32.5,32.25,30.25,6.4,6.3,29.95,49.41,995.8,5560
2026-08-25T14:58:20.000Z,28.0,series/20260825_173650/20260825_175820.jpg,VALID,2026-08-25T14:58:15.855Z,-4.145,1,32.5,32.25,30.25,6.2,6.1,29.95,49.29,995.8,5585
2026-08-25T14:58:50.000Z,27.0,series/20260825_173650/20260825_175850.jpg,VALID,2026-08-25T14:58:45.866Z,-4.134,1,32.25,32.0,30.25,6.0,5.9,29.91,49.19,995.9,5615
2026-08-25T14:59:20.000Z,25.0,series/20260825_173650/20260825_175920.jpg,VALID,2026-08-25T14:59:15.877Z,-4.123,1,32.0,31.75,30.0,5.5,5.5,29.88,49.26,995.8,5645
2026-08-25T14:59:50.000Z,24.0,series/20260825_173650/20260825_175950.jpg,VALID,2026-08-25T14:59:45.891Z,-4.109,1,32.0,31.75,30.0,5.2,5.3,29.89,49.52,995.8,5675
2026-08-25T15:00:20.000Z,23.0,series/20260825_173650/20260825_180020.jpg,VALID,2026-08-25T15:00:15.902Z,-4.098,1,31.75,31.5,30.0,5.2,5.2,29.87,49.55,995.9,5705
2026-08-25T15:00:50.000Z,22.0,series/20260825_173650/20260825_180050.jpg,VALID,2026-08-25T15:00:45.916Z,-4.084,1,31.5,31.5,30.0,4.9,4.9,29.82,49.64,995.9,5735
2026-08-25T15:01:20.000Z,20.0,series/20260825_173650/20260825_180120.jpg,VALID,2026-08-25T15:01:15.929Z,-4.071,1,31.5,31.25,30.0,4.6,4.6,29.65,49.62,995.9,5765
2026-08-25T15:01:50.000Z,18.0,series/20260825_173650/20260825_180150.jpg,VALID,2026-08-25T15:01:45.945Z,-4.055,1,31.25,31.25,30.0,4.19,4.19,29.63,49.65,995.9,5795
2026-08-25T15:02:20.000Z,17.0,series/20260825_173650/20260825_180220.jpg,VALID,2026-08-25T15:02:15.958Z,-4.042,1,31.25,31.0,29.75,4.0,4.0,29.59,49.71,995.9,5825
2026-08-25T15:02:50.000Z,16.0,series/20260825_173650/20260825_180250.jpg,VALID,2026-08-25T15:02:45.973Z,-4.027,1,31.0,30.75,29.75,3.7,3.7,29.58,49.7,995.9,5855
2026-08-25T15:03:20.000Z,15.0,series/20260825_173650/20260825_180320.jpg,VALID,2026-08-25T15:03:15.989Z,-4.011,1,30.75,30.75,29.75,3.6,3.6,29.56,49.88,995.9,5885
2026-08-25T15:03:50.000Z,15.0,series/20260825_173650/20260825_180350.jpg,VALID,2026-08-25T15:03:46.004Z,-3.996,1,30.75,30.5,29.75,3.5,3.5,29.57,49.95,995.9,5915
2026-08-25T15:04:20.000Z,15.0,series/20260825_173650/20260825_180420.jpg,VALID,2026-08-25T15:04:16.026Z,-3.974,1,30.5,30.5,29.75,3.4,3.5,29.5,49.67,995.9,5945
2026-08-25T15:04:50.000Z,14.0,series/20260825_173650/20260825_180450.jpg,VALID,2026-08-25T15:04:46.043Z,-3.957,1,30.5,30.5,29.75,3.4,3.5,29.43,49.92,995.9,5975
2026-08-25T15:05:20.000Z,16.0,series/20260825_173650/20260825_180520.jpg,VALID,2026-08-25T15:05:16.052Z,-3.948,1,30.25,30.25,29.5,3.6,3.6,29.42,49.8,995.9,6005
2026-08-25T15:05:50.000Z,17.0,series/20260825_173650/20260825_180550.jpg,VALID,2026-08-25T15:05:46.065Z,-3.935,1,30.25,30.25,29.5,3.6,3.7,29.36,49.74,995.9,6035
2026-08-25T15:06:20.000Z,18.0,series/20260825_173650/20260825_180620.jpg,VALID,2026-08-25T15:06:16.084Z,-3.916,1,30.0,30.0,29.5,3.8,3.9,29.32,49.98,995.9,6065
2026-08-25T15:06:50.000Z,19.0,series/20260825_173650/20260825_180650.jpg,VALID,2026-08-25T15:06:46.110Z,-3.890,1,30.0,30.0,29.5,4.0,4.1,29.32,50.22,995.9,6095
2026-08-25T15:07:20.000Z,21.0,series/20260825_173650/20260825_180720.jpg,VALID,2026-08-25T15:07:16.118Z,-3.882,1,30.0,30.0,29.5,4.4,4.3,29.3,50.11,995.9,6125
2026-08-25T15:07:50.000Z,24.0,series/20260825_173650/20260825_180750.jpg,VALID,2026-08-25T15:07:46.130Z,-3.870,1,30.0,29.75,29.5,4.69,4.8,29.28,50.0,995.9,6155
2026-08-25T15:08:20.000Z,25.0,series/20260825_173650/20260825_180820.jpg,VALID,2026-08-25T15:08:16.144Z,-3.856,1,29.75,29.75,29.5,5.1,5.1,29.32,50.09,995.9,6185
2026-08-25T15:08:50.000Z,25.0,series/20260825_173650/20260825_180850.jpg,VALID,2026-08-25T15:08:46.155Z,-3.845,1,29.75,29.75,29.25,5.0,5.0,29.34,50.03,995.9,6215
2026-08-25T15:09:20.000Z,27.0,series/20260825_173650/20260825_180920.jpg,VALID,2026-08-25T15:09:16.163Z,-3.837,1,29.75,29.75,29.25,5.3,5.4,29.33,49.97,995.9,6245
2026-08-25T15:09:50.000Z,28.0,series/20260825_173650/20260825_180950.jpg,VALID,2026-08-25T15:09:46.179Z,-3.821,1,29.75,29.75,29.25,5.5,5.5,29.35,50.08,995.9,6275
2026-08-25T15:10:20.000Z,31.0,series/20260825_173650/20260825_181020.jpg,VALID,2026-08-25T15:10:16.189Z,-3.811,1,29.75,29.75,29.25,5.9,6.0,29.31,50.03,995.9,6305
2026-08-25T15:10:50.000Z,34.0,series/20260825_173650/20260825_181050.jpg,VALID,2026-08-25T15:10:46.300Z,-3.700,1,29.75,29.75,29.25,6.5,6.6,29.32,50.15,995.8,6335
2026-08-25T15:11:20.000Z,34.0,series/20260825_173650/20260825_181120.jpg,VALID,2026-08-25T15:11:16.502Z,-3.498,1,29.75,29.75,29.25,6.5,6.5,29.28,50.13,995.9,6365
2026-08-25T15:11:50.000Z,33.0,series/20260825_173650/20260825_181150.jpg,VALID,2026-08-25T15:11:46.243Z,-3.757,1,29.75,29.75,29.25,6.5,6.6,29.32,50.25,995.9,6390
2026-08-25T15:12:20.000Z,33.0,series/20260825_173650/20260825_181220.jpg,VALID,2026-08-25T15:12:16.256Z,-3.744,1,29.75,29.75,29.25,6.4,6.5,29.36,50.41,995.9,6420
2026-08-25T15:12:50.000Z,33.0,series/20260825_173650/20260825_181250.jpg,VALID,2026-08-25T15:12:46.256Z,-3.744,1,29.75,29.75,29.25,6.4,6.5,29.39,50.27,995.9,6450
2026-08-25T15:13:20.000Z,33.0,series/20260825_173650/20260825_181320.jpg,VALID,2026-08-25T15:13:16.275Z,-3.725,1,29.75,29.75,29.25,6.3,6.4,29.39,50.18,995.9,6480
2026-08-25T15:13:50.000Z,33.0,series/20260825_173650/20260825_181350.jpg,VALID,2026-08-25T15:13:46.281Z,-3.719,1,29.5,29.75,29.25,6.3,6.3,29.39,50.32,995.9,6510
2026-08-25T15:14:20.000Z,32.0,series/20260825_173650/20260825_181420.jpg,VALID,2026-08-25T15:14:16.299Z,-3.701,1,29.75,29.75,29.25,6.0,6.1,29.38,50.36,995.9,6540
2026-08-25T15:14:50.000Z,31.0,series/20260825_173650/20260825_181450.jpg,VALID,2026-08-25T15:14:46.316Z,-3.684,1,29.75,29.75,29.0,6.0,6.1,29.44,50.36,995.9,6570
2026-08-25T15:15:20.000Z,30.0,series/20260825_173650/20260825_181520.jpg,VALID,2026-08-25T15:15:16.319Z,-3.681,1,29.75,29.75,29.25,5.8,5.8,29.44,50.23,995.9,6600
2026-08-25T15:15:50.000Z,30.0,series/20260825_173650/20260825_181550.jpg,VALID,2026-08-25T15:15:46.334Z,-3.666,1,29.75,29.75,29.25,5.7,5.8,29.43,50.21,995.9,6630
2026-08-25T15:16:20.000Z,30.0,series/20260825_173650/20260825_181620.jpg,VALID,2026-08-25T15:16:16.348Z,-3.652,1,29.75,29.75,29.25,5.7,5.7,29.31,50.41,995.9,6660
2026-08-25T15:16:50.000Z,29.0,series/20260825_173650/20260825_181650.jpg,VALID,2026-08-25T15:16:46.362Z,-3.638,1,29.75,29.75,29.0,5.6,5.5,29.3,50.62,995.9,6690
2026-08-25T15:17:20.000Z,29.0,series/20260825_173650/20260825_181720.jpg,VALID,2026-08-25T15:17:16.377Z,-3.623,1,29.5,29.75,29.0,5.6,5.4,29.28,50.77,995.9,6720
2026-08-25T15:17:50.000Z,29.0,series/20260825_173650/20260825_181750.jpg,VALID,2026-08-25T15:17:46.393Z,-3.607,1,29.75,29.5,29.0,5.7,5.5,29.3,50.75,995.9,6750
2026-08-25T15:18:20.000Z,30.0,series/20260825_173650/20260825_181820.jpg,VALID,2026-08-25T15:18:16.407Z,-3.593,1,29.5,29.5,29.0,5.8,5.5,29.29,50.82,995.9,6780
2026-08-25T15:18:50.000Z,30.0,series/20260825_173650/20260825_181850.jpg,VALID,2026-08-25T15:18:46.424Z,-3.576,1,29.5,29.5,29.0,5.9,5.6,29.31,50.61,995.9,6810
2026-08-25T15:19:20.000Z,31.0,series/20260825_173650/20260825_181920.jpg,VALID,2026-08-25T15:19:16.430Z,-3.570,1,29.75,29.5,29.0,6.0,5.7,29.27,50.74,995.9,6840
2026-08-25T15:19:50.000Z,32.0,series/20260825_173650/20260825_181950.jpg,VALID,2026-08-25T15:19:46.442Z,-3.558,1,29.5,29.5,29.0,6.1,5.8,29.23,50.7,995.9,6870
2026-08-25T15:20:20.000Z,33.0,series/20260825_173650/20260825_182020.jpg,VALID,2026-08-25T15:20:16.454Z,-3.546,1,29.5,29.5,29.0,6.2,5.9,29.21,50.83,995.9,6900
2026-08-25T15:20:50.000Z,33.0,series/20260825_173650/20260825_182050.jpg,VALID,2026-08-25T15:20:46.466Z,-3.534,1,29.75,29.5,29.0,6.3,6.1,29.15,50.95,995.9,6930
2026-08-25T15:21:20.000Z,33.0,series/20260825_173650/20260825_182120.jpg,VALID,2026-08-25T15:21:16.478Z,-3.522,1,29.5,29.5,29.0,6.3,6.1,29.16,50.87,995.8,6960
2026-08-25T15:21:50.000Z,34.0,series/20260825_173650/20260825_182150.jpg,VALID,2026-08-25T15:21:46.496Z,-3.504,1,29.5,29.5,29.0,6.3,6.1,29.14,50.71,995.9,6990
2026-08-25T15:22:20.000Z,34.0,series/20260825_173650/20260825_182220.jpg,VALID,2026-08-25T15:22:16.508Z,-3.492,1,29.5,29.5,29.0,6.4,6.1,29.14,50.83,995.9,7020
2026-08-25T15:22:50.000Z,34.0,series/20260825_173650/20260825_182250.jpg,VALID,2026-08-25T15:22:46.512Z,-3.488,1,29.5,29.5,29.0,6.5,6.2,29.21,50.74,995.8,7050
2026-08-25T15:23:20.000Z,34.0,series/20260825_173650/20260825_182320.jpg,VALID,2026-08-25T15:23:16.519Z,-3.481,1,29.5,29.5,29.0,6.4,6.3,29.23,50.9,995.8,7080
2026-08-25T15:23:50.000Z,34.0,series/20260825_173650/20260825_182350.jpg,VALID,2026-08-25T15:23:46.536Z,-3.464,1,29.5,29.5,29.0,6.4,6.3,29.2,50.74,995.8,7110
2026-08-25T15:24:20.000Z,34.0,series/20260825_173650/20260825_182420.jpg,VALID,2026-08-25T15:24:16.665Z,-3.335,1,29.5,29.5,29.0,6.4,6.2,29.13,50.99,995.8,7140
2026-08-25T15:24:50.000Z,31.0,series/20260825_173650/20260825_182450.jpg,VALID,2026-08-25T15:24:46.864Z,-3.136,1,29.5,29.5,29.0,6.2,6.1,29.16,50.81,995.8,7170
2026-08-25T15:25:20.000Z,32.0,series/20260825_173650/20260825_182520.jpg,VALID,2026-08-25T15:25:16.572Z,-3.428,1,29.5,29.5,29.0,6.0,6.0,29.13,50.83,995.8,7195
