timestamp,node_id,temp_front,temp_rear,temp_pv_bifacial,current_front,current_rear,bme_temperature,bme_humidity,bme_pressure,arduino_uptime
2026-08-25T14:36:55.270Z,1,37.5,38.5,33.0,37.9,38.8,31.29,46.12,995.9,4315
2026-08-25T14:37:05.277Z,1,37.5,38.5,32.75,37.8,38.7,31.31,45.97,995.9,4325
2026-08-25T14:37:15.284Z,1,37.5,38.5,33.0,37.7,38.59,31.22,46.07,996.0,4335
2026-08-25T14:37:25.289Z,1,37.5,38.5,33.0,37.5,38.4,31.06,46.05,995.9,4345
2026-08-25T14:37:35.295Z,1,37.5,38.5,33.0,37.5,38.4,31.05,46.11,995.9,4355
2026-08-25T14:37:45.306Z,1,37.5,38.5,33.0,37.4,38.3,31.11,46.27,996.0,4365
2026-08-25T14:37:55.308Z,1,37.5,38.5,33.0,36.59,37.4,31.18,46.3,995.9,4375
2026-08-25T14:38:05.319Z,1,37.5,38.5,33.0,35.3,36.09,31.15,46.27,995.9,4385
2026-08-25T14:38:15.318Z,1,37.5,38.5,32.75,36.2,37.0,31.08,46.21,996.0,4395
2026-08-25T14:38:25.319Z,1,37.5,38.25,32.75,36.8,37.8,30.95,46.23,995.9,4405
2026-08-25T14:38:35.327Z,1,37.5,38.25,32.75,37.0,37.9,30.99,46.28,995.9,4415
2026-08-25T14:38:45.338Z,1,37.5,38.25,32.75,37.09,37.8,30.89,46.51,995.9,4425
2026-08-25T14:38:55.343Z,1,37.5,38.25,32.75,37.0,38.0,30.84,46.72,996.0,4435
2026-08-25T14:39:05.351Z,1,37.5,38.25,32.75,37.0,37.9,30.76,46.78,995.9,4445
2026-08-25T14:39:15.358Z,1,37.5,38.25,32.75,36.9,37.8,30.81,46.75,995.9,4455
2026-08-25T14:39:25.363Z,1,37.5,38.25,33.0,36.9,37.8,30.88,46.63,996.0,4465
2026-08-25T14:39:35.367Z,1,37.5,38.25,33.0,36.8,37.7,30.96,46.55,996.0,4475
2026-08-25T14:39:45.367Z,1,37.5,38.25,33.0,36.59,37.5,31.05,46.61,995.9,4485
2026-08-25T14:39:55.373Z,1,37.5,38.25,32.75,36.5,37.5,30.97,46.36,995.9,4495
2026-08-25T14:40:05.381Z,1,37.5,38.25,33.0,36.4,37.4,30.94,46.36,995.9,4505
2026-08-25T14:40:15.382Z,1,37.5,38.0,32.75,36.4,37.3,30.96,46.48,995.9,4515
2026-08-25T14:40:25.388Z,1,37.5,38.25,33.0,36.3,37.2,30.96,46.41,995.9,4525
2026-08-25T14:40:35.394Z,1,37.5,38.0,33.0,36.09,37.0,30.84,46.52,995.9,4535
2026-08-25T14:40:45.394Z,1,37.25,38.0,32.75,36.09,37.09,30.85,46.66,995.9,4545
2026-08-25T14:40:55.400Z,1,37.25,38.0,32.75,36.2,37.2,30.87,46.76,995.9,4555
2026-08-25T14:41:05.409Z,1,37.25,38.0,32.75,35.7,36.59,30.82,46.74,995.9,4565
2026-08-25T14:41:15.414Z,1,37.5,38.0,32.75,35.7,36.7,30.77,46.55,996.0,4575
2026-08-25T14:41:25.423Z,1,37.25,38.0,32.75,35.9,36.9,30.7,46.72,996.0,4585
2026-08-25T14:41:35.426Z,1,37.25,38.0,32.75,35.59,36.59,30.63,46.66,996.0,4595
2026-08-25T14:41:45.433Z,1,37.25,38.0,32.75,35.5,36.5,30.6,46.66,996.0,4605
2026-08-25T14:41:55.439Z,1,37.25,38.0,32.75,35.59,36.5,30.7,46.68,995.9,4615
2026-08-25T14:42:05.445Z,1,37.25,38.0,32.75,35.4,36.3,30.74,46.67,996.0,4625
2026-08-25T14:42:15.452Z,1,37.25,38.0,32.75,34.9,35.7,30.72,46.96,995.9,4635
2026-08-25T14:42:25.458Z,1,37.25,37.75,32.75,34.2,35.09,30.72,47.09,995.9,4645
2026-08-25T14:42:35.458Z,1,37.25,37.75,33.0,34.2,35.09,30.78,46.99,996.0,4655
2026-08-25T14:42:45.466Z,1,37.25,37.75,33.0,34.0,34.9,30.82,46.87,995.9,4665
2026-08-25T14:42:55.471Z,1,37.25,37.75,33.0,34.09,16.5,30.71,46.84,996.0,4675
2026-08-25T14:43:05.479Z,1,37.25,37.75,32.75,34.3,35.5,30.63,47.09,995.9,4685
2026-08-25T14:43:15.488Z,1,37.25,37.75,32.75,32.5,33.2,30.56,46.92,995.9,4695
2026-08-25T14:43:25.493Z,1,37.25,37.75,32.75,30.1,30.8,30.59,47.04,995.9,4705
2026-08-25T14:43:35.494Z,1,37.25,37.75,32.75,31.9,32.7,30.47,47.18,995.9,4715
2026-08-25T14:43:45.509Z,1,37.0,37.75,32.75,25.6,30.0,30.5,47.22,995.9,4725
2026-08-25T14:43:55.572Z,1,37.0,37.5,32.75,29.6,30.3,30.4,47.29,995.9,4735
2026-08-25T14:44:05.638Z,1,37.0,37.5,32.75,29.5,30.2,30.36,47.53,995.9,4745
2026-08-25T14:44:15.704Z,1,37.0,37.5,32.75,28.1,28.8,30.38,47.61,995.9,4755
2026-08-25T14:44:25.774Z,1,37.0,37.5,32.5,28.0,28.7,30.38,47.55,995.9,4765
2026-08-25T14:44:35.841Z,1,37.0,37.5,32.5,28.2,28.9,30.44,47.56,995.9,4775
