timestamp,spm72_wm2,image,spm72_status,emi_timestamp,time_difference_s,node_id,temp_front,temp_rear,temp_pv_bifacial,current_front,current_rear,bme_temperature,bme_humidity,bme_pressure,arduino_uptime
2026-08-25T13:33:06.000Z,365.0,series/20260825_163306/20260825_163306.jpg,VALID,2026-08-25T13:33:13.155Z,7.155,1,42.0,41.75,33.25,38.7,66.6,30.71,48.61,996.6,520
2026-08-25T13:35:06.000Z,378.0,series/20260825_163306/20260825_163506.jpg,VALID,2026-08-25T13:35:03.211Z,-2.789,1,42.75,42.5,33.75,39.3,67.5,31.43,47.49,996.6,630
2026-08-25T13:35:36.000Z,378.0,series/20260825_163306/20260825_163536.jpg,VALID,2026-08-25T13:35:33.230Z,-2.770,1,42.75,42.5,33.5,39.4,67.8,31.75,47.42,996.6,660
2026-08-25T13:36:06.000Z,379.0,series/20260825_163306/20260825_163606.jpg,VALID,2026-08-25T13:36:03.242Z,-2.758,1,43.0,43.0,33.75,39.59,68.1,31.45,47.32,996.6,690
2026-08-25T13:37:06.000Z,363.0,series/20260825_163306/20260825_163706.jpg,VALID,2026-08-25T13:37:03.485Z,-2.515,1,43.25,43.0,34.0,38.5,66.1,30.96,48.01,996.6,750
2026-08-25T13:37:36.000Z,298.0,series/20260825_163306/20260825_163736.jpg,VALID,2026-08-25T13:37:33.295Z,-2.705,1,43.25,43.0,33.75,34.59,59.3,30.79,48.61,996.6,775
2026-08-25T13:39:36.000Z,268.0,series/20260825_163306/20260825_163936.jpg,VALID,2026-08-25T13:39:33.357Z,-2.643,1,42.75,42.75,33.5,26.0,44.7,30.83,48.01,996.6,895
2026-08-25T13:40:06.000Z,348.0,series/20260825_163306/20260825_164006.jpg,VALID,2026-08-25T13:40:03.368Z,-2.632,1,42.75,42.5,33.25,36.09,62.1,30.83,47.94,996.6,925
2026-08-25T13:40:36.000Z,365.0,series/20260825_163306/20260825_164036.jpg,VALID,2026-08-25T13:40:33.385Z,-2.615,1,42.5,42.5,33.5,37.9,65.1,30.73,48.05,996.6,955
2026-08-25T13:41:06.000Z,367.0,series/20260825_163306/20260825_164106.jpg,VALID,2026-08-25T13:41:03.401Z,-2.599,1,42.5,42.5,33.25,38.59,66.19,30.5,48.36,996.5,985
