timestamp,spm72_wm2,image,status
2026-08-20T11:49:39+03:00,690,series/20260820_114939/20260820_114939.jpg,VALID
2026-08-20T11:50:09+03:00,693,series/20260820_114939/20260820_115009.jpg,VALID
2026-08-20T11:50:39+03:00,695,series/20260820_114939/20260820_115039.jpg,VALID
2026-08-20T11:51:09+03:00,691,series/20260820_114939/20260820_115109.jpg,VALID
2026-08-20T11:51:39+03:00,695,series/20260820_114939/20260820_115139.jpg,VALID
2026-08-20T11:52:09+03:00,695,series/20260820_114939/20260820_115209.jpg,VALID
2026-08-20T11:52:39+03:00,696,series/20260820_114939/20260820_115239.jpg,VALID
2026-08-20T11:53:09+03:00,696,series/20260820_114939/20260820_115309.jpg,VALID
2026-08-20T11:53:39+03:00,698,series/20260820_114939/20260820_115339.jpg,VALID
2026-08-20T11:54:09+03:00,698,series/20260820_114939/20260820_115409.jpg,VALID
2026-08-20T11:54:39+03:00,,series/20260820_114939/20260820_115439.jpg,OCR_ERROR
2026-08-20T11:55:09+03:00,,series/20260820_114939/20260820_115509.jpg,OCR_ERROR
2026-08-20T11:55:39+03:00,702,series/20260820_114939/20260820_115539.jpg,VALID
2026-08-20T11:56:09+03:00,,series/20260820_114939/20260820_115609.jpg,OCR_ERROR
2026-08-20T11:56:39+03:00,,series/20260820_114939/20260820_115639.jpg,OCR_ERROR
2026-08-20T11:57:09+03:00,,series/20260820_114939/20260820_115709.jpg,OCR_ERROR
2026-08-20T11:57:39+03:00,,series/20260820_114939/20260820_115739.jpg,OCR_ERROR
2026-08-20T11:58:09+03:00,,series/20260820_114939/20260820_115809.jpg,OCR_ERROR
2026-08-20T11:58:39+03:00,669,series/20260820_114939/20260820_115839.jpg,VALID
2026-08-20T11:59:10+03:00,510,series/20260820_114939/20260820_115910.jpg,VALID
2026-08-20T11:59:40+03:00,312,series/20260820_114939/20260820_115940.jpg,VALID
2026-08-20T12:00:10+03:00,135,series/20260820_114939/20260820_120010.jpg,VALID
2026-08-20T12:00:40+03:00,62,series/20260820_114939/20260820_120040.jpg,VALID
2026-08-20T12:01:10+03:00,61,series/20260820_114939/20260820_120110.jpg,VALID
2026-08-20T12:01:40+03:00,61,series/20260820_114939/20260820_120140.jpg,VALID
2026-08-20T12:02:10+03:00,61,series/20260820_114939/20260820_120210.jpg,VALID
2026-08-20T12:02:40+03:00,,series/20260820_114939/20260820_120240.jpg,OCR_ERROR
2026-08-20T12:03:10+03:00,759,series/20260820_114939/20260820_120310.jpg,VALID
2026-08-20T12:03:40+03:00,,series/20260820_114939/20260820_120340.jpg,OCR_ERROR
2026-08-20T12:04:10+03:00,731,series/20260820_114939/20260820_120410.jpg,VALID
2026-08-20T12:04:40+03:00,731,series/20260820_114939/20260820_120440.jpg,VALID
2026-08-20T12:05:10+03:00,,series/20260820_114939/20260820_120510.jpg,OCR_ERROR
2026-08-20T12:05:40+03:00,730,series/20260820_114939/20260820_120540.jpg,VALID
2026-08-20T12:06:10+03:00,,series/20260820_114939/20260820_120610.jpg,OCR_ERROR
2026-08-20T12:06:40+03:00,730,series/20260820_114939/20260820_120640.jpg,VALID
2026-08-20T12:07:10+03:00,,series/20260820_114939/20260820_120710.jpg,OCR_ERROR
2026-08-20T12:07:40+03:00,731,series/20260820_114939/20260820_120740.jpg,VALID
2026-08-20T12:08:10+03:00,,series/20260820_114939/20260820_120810.jpg,OCR_ERROR
2026-08-20T12:08:40+03:00,,series/20260820_114939/20260820_120840.jpg,OCR_ERROR
2026-08-20T12:09:10+03:00,736,series/20260820_114939/20260820_120910.jpg,VALID
2026-08-20T12:09:40+03:00,735,series/20260820_114939/20260820_120940.jpg,VALID
2026-08-20T12:10:10+03:00,738,series/20260820_114939/20260820_121010.jpg,VALID
2026-08-20T12:10:40+03:00,739,series/20260820_114939/20260820_121040.jpg,VALID
2026-08-20T12:11:10+03:00,741,series/20260820_114939/20260820_121110.jpg,VALID
2026-08-20T12:11:40+03:00,,series/20260820_114939/20260820_121140.jpg,OCR_ERROR
2026-08-20T12:12:10+03:00,,series/20260820_114939/20260820_121210.jpg,OCR_ERROR
2026-08-20T12:12:40+03:00,,series/20260820_114939/20260820_121240.jpg,OCR_ERROR
2026-08-20T12:13:10+03:00,,series/20260820_114939/20260820_121310.jpg,OCR_ERROR
2026-08-20T12:13:40+03:00,,series/20260820_114939/20260820_121340.jpg,OCR_ERROR
2026-08-20T12:14:10+03:00,,series/20260820_114939/20260820_121410.jpg,OCR_ERROR
