timestamp,spm72_wm2,image,spm72_status,emi_timestamp,time_difference_s,node_id,temp_front,temp_rear,temp_pv_bifacial,current_front,current_rear,bme_temperature,bme_humidity,bme_pressure,arduino_uptime
2026-08-20T08:49:39.000Z,690.0,series/20260820_114939/20260820_114939.jpg,VALID,2026-08-20T08:49:41.373Z,2.373,1,54.75,53.75,34.25,64.5,113.6,31.07,44.55,996.8,765
2026-08-20T08:50:09.000Z,693.0,series/20260820_114939/20260820_115009.jpg,VALID,2026-08-20T08:50:11.578Z,2.578,1,54.75,53.25,34.25,64.5,113.7,31.28,44.89,996.7,795
2026-08-20T08:50:39.000Z,695.0,series/20260820_114939/20260820_115039.jpg,VALID,2026-08-20T08:50:41.329Z,2.329,1,54.5,53.25,34.25,64.69,113.8,31.22,45.0,996.8,820
2026-08-20T08:51:09.000Z,697.0,series/20260820_114939/20260820_115109.jpg,VALID,2026-08-20T08:51:11.353Z,2.353,1,54.5,53.0,35.0,64.3,114.2,31.48,44.85,996.8,850
2026-08-20T08:51:39.000Z,695.0,series/20260820_114939/20260820_115139.jpg,VALID,2026-08-20T08:51:41.366Z,2.366,1,54.5,53.0,35.75,60.6,114.2,31.46,45.65,996.7,880
2026-08-20T08:52:09.000Z,695.0,series/20260820_114939/20260820_115209.jpg,VALID,2026-08-20T08:52:11.390Z,2.390,1,54.5,53.25,36.0,52.7,114.2,31.58,44.67,996.7,910
2026-08-20T08:52:39.000Z,696.0,series/20260820_114939/20260820_115239.jpg,VALID,2026-08-20T08:52:41.409Z,2.409,1,54.5,53.5,36.0,40.0,114.3,31.65,44.53,996.7,940
2026-08-20T08:53:09.000Z,696.0,series/20260820_114939/20260820_115309.jpg,VALID,2026-08-20T08:53:11.424Z,2.424,1,54.5,53.5,35.0,26.6,114.5,31.25,44.34,996.7,970
2026-08-20T08:53:39.000Z,698.0,series/20260820_114939/20260820_115339.jpg,VALID,2026-08-20T08:53:41.440Z,2.440,1,54.0,53.0,34.75,16.1,114.6,31.03,44.64,996.7,1000
2026-08-20T08:54:09.000Z,698.0,series/20260820_114939/20260820_115409.jpg,VALID,2026-08-20T08:54:11.454Z,2.454,1,53.0,52.75,34.0,10.1,114.5,30.92,44.61,996.7,1030
2026-08-20T08:54:39.000Z,701.0,series/20260820_114939/20260820_115439.jpg,VALID,2026-08-20T08:54:41.462Z,2.462,1,52.0,52.25,34.0,7.6,114.5,30.96,45.01,996.7,1060
2026-08-20T08:55:09.000Z,700.0,series/20260820_114939/20260820_115509.jpg,VALID,2026-08-20T08:55:11.476Z,2.476,1,50.75,52.0,34.0,7.0,114.9,30.85,44.99,996.7,1090
