timestamp,node_id,temp_front,temp_rear,temp_pv_bifacial,current_front,current_rear,bme_temperature,bme_humidity,bme_pressure,arduino_uptime
2026-08-24T14:41:26.252Z,1,38.25,38.75,36.75,11.5,11.8,31.59,44.94,998.3,15735
2026-08-24T14:41:36.256Z,1,38.0,38.5,36.25,11.6,11.7,31.57,45.04,998.4,15745
2026-08-24T14:41:46.258Z,1,37.75,38.25,35.75,11.5,11.7,31.44,45.0,998.4,15755
2026-08-24T14:41:56.267Z,1,37.75,38.25,35.5,11.5,11.7,31.36,45.0,998.4,15765
2026-08-24T14:42:06.271Z,1,37.5,38.0,35.0,11.5,11.7,31.26,44.91,998.4,15775
2026-08-24T14:42:16.270Z,1,37.25,38.0,34.75,11.4,11.7,31.13,45.21,998.4,15785
2026-08-24T14:42:26.277Z,1,37.25,37.75,34.5,11.4,11.6,31.07,45.42,998.4,15795
2026-08-24T14:42:36.280Z,1,37.0,37.5,34.25,11.4,11.6,30.94,45.52,998.4,15805
2026-08-24T14:42:46.284Z,1,36.75,37.25,34.0,11.4,11.7,30.85,45.55,998.4,15815
2026-08-24T14:42:56.287Z,1,36.75,37.25,33.75,11.3,11.6,30.81,45.59,998.4,15825
2026-08-24T14:43:06.290Z,1,36.5,37.0,33.5,11.3,11.5,30.8,45.65,998.4,15835
2026-08-24T14:43:16.291Z,1,36.25,36.75,33.25,11.4,11.6,30.8,45.74,998.4,15845
2026-08-24T14:43:26.301Z,1,36.0,36.5,33.25,11.3,11.6,30.8,45.84,998.4,15855
2026-08-24T14:43:36.303Z,1,35.75,36.5,33.0,11.3,11.5,30.82,45.88,998.4,15865
2026-08-24T14:43:46.308Z,1,35.75,36.25,33.0,11.2,11.4,30.83,45.87,998.4,15875
2026-08-24T14:43:56.307Z,1,35.5,36.0,32.75,11.3,11.5,30.77,45.94,998.4,15885
2026-08-24T14:44:06.309Z,1,35.5,36.0,32.5,11.2,11.5,30.78,45.82,998.4,15895
2026-08-24T14:44:16.312Z,1,35.25,35.75,32.5,11.3,11.5,30.74,45.93,998.4,15905
2026-08-24T14:44:26.321Z,1,35.25,35.75,32.25,11.2,11.5,30.69,46.0,998.4,15915
2026-08-24T14:44:36.325Z,1,35.0,35.5,32.25,11.2,11.5,30.66,46.16,998.4,15925
2026-08-24T14:44:46.326Z,1,34.75,35.5,32.25,11.2,11.4,30.53,46.25,998.4,15935
2026-08-24T14:44:56.330Z,1,34.75,35.25,32.25,11.2,11.4,30.49,46.28,998.4,15945
2026-08-24T14:45:06.335Z,1,34.75,35.0,32.0,11.2,11.4,30.47,46.4,998.4,15955
2026-08-24T14:45:16.335Z,1,34.5,35.0,32.0,11.1,11.4,30.5,46.33,998.4,15965
2026-08-24T14:45:26.342Z,1,34.25,34.75,32.0,11.2,11.4,30.52,46.38,998.4,15975
2026-08-24T14:45:36.344Z,1,34.25,34.75,32.0,11.2,11.4,30.57,46.32,998.4,15985
2026-08-24T14:45:46.350Z,1,34.0,34.5,32.0,11.1,11.4,30.59,46.26,998.5,15995
2026-08-24T14:45:56.354Z,1,34.0,34.5,31.75,11.2,11.3,30.53,46.35,998.4,16005
2026-08-24T14:46:06.356Z,1,34.0,34.25,31.75,11.1,11.3,30.34,46.54,998.4,16015
2026-08-24T14:46:16.358Z,1,33.75,34.25,31.75,11.1,11.3,30.29,46.84,998.4,16025
2026-08-24T14:46:26.367Z,1,33.75,34.25,31.75,11.1,11.3,30.28,46.64,998.4,16035
2026-08-24T14:46:36.371Z,1,33.5,34.0,31.5,11.1,11.3,30.23,47.03,998.5,16045
2026-08-24T14:46:46.374Z,1,33.5,34.0,31.5,11.1,11.3,30.08,47.26,998.5,16055
2026-08-24T14:46:56.379Z,1,33.5,33.75,31.5,11.1,11.3,29.95,47.4,998.5,16065
2026-08-24T14:47:06.380Z,1,33.25,33.75,31.5,11.0,11.2,29.85,47.53,998.5,16075
2026-08-24T14:47:16.383Z,1,33.25,33.75,31.5,11.1,11.3,29.8,47.58,998.4,16085
2026-08-24T14:47:26.392Z,1,33.25,33.5,31.5,11.0,11.3,29.85,47.72,998.4,16095
2026-08-24T14:47:36.395Z,1,33.0,33.5,31.25,11.0,11.2,29.88,47.78,998.4,16105
2026-08-24T14:47:46.399Z,1,33.0,33.25,31.25,11.0,11.2,29.9,47.54,998.4,16115
2026-08-24T14:47:56.407Z,1,33.0,33.25,31.0,11.0,11.2,29.94,47.61,998.4,16125
2026-08-24T14:48:06.411Z,1,32.75,33.25,31.0,11.0,11.2,29.91,47.57,998.4,16135
2026-08-24T14:48:16.412Z,1,32.75,33.0,31.0,11.0,11.2,29.62,47.64,998.4,16145
2026-08-24T14:48:26.419Z,1,32.75,33.0,31.0,11.0,11.1,29.47,48.03,998.4,16155
2026-08-24T14:48:36.423Z,1,32.5,32.75,31.0,10.9,11.1,29.5,48.14,998.4,16165
2026-08-24T14:48:46.425Z,1,32.5,32.75,30.75,10.9,11.1,29.56,47.9,998.4,16175
2026-08-24T14:48:56.431Z,1,32.5,32.75,30.75,10.9,11.1,29.59,47.93,998.4,16185
2026-08-24T14:49:06.433Z,1,32.25,32.5,30.75,10.9,11.1,29.63,47.91,998.4,16195
2026-08-24T14:49:16.437Z,1,32.25,32.5,30.5,10.9,11.0,29.66,47.95,998.4,16205
2026-08-24T14:49:26.444Z,1,32.25,32.5,30.5,10.8,11.1,29.67,47.98,998.4,16215
2026-08-24T14:49:36.447Z,1,32.0,32.25,30.5,10.8,10.9,29.65,47.72,998.4,16225
2026-08-24T14:49:46.450Z,1,32.0,32.25,30.5,10.8,11.0,29.65,47.66,998.4,16235
2026-08-24T14:49:56.460Z,1,31.75,32.0,30.5,10.8,11.0,29.69,47.74,998.4,16245
2026-08-24T14:50:06.462Z,1,31.75,32.0,30.5,10.8,10.9,29.76,47.61,998.4,16255
