timestamp,node_id,temp_front,temp_rear,temp_pv_bifacial,current_front,current_rear,bme_temperature,bme_humidity,bme_pressure,arduino_uptime
2026-08-25T13:33:13.155Z,1,42.0,41.75,33.25,38.7,66.6,30.71,48.61,996.6,520
2026-08-25T13:33:23.155Z,1,42.0,41.75,33.25,39.8,68.5,30.73,48.6,996.6,530
2026-08-25T13:33:33.164Z,1,42.0,41.75,33.25,40.09,68.9,30.85,48.78,996.6,540
2026-08-25T13:33:43.167Z,1,42.0,41.75,33.5,39.9,68.6,31.0,48.78,996.6,550
2026-08-25T13:33:53.174Z,1,42.25,42.0,33.5,39.8,68.4,31.1,48.36,996.6,560
2026-08-25T13:34:03.176Z,1,42.25,42.0,33.25,39.9,68.5,31.22,48.12,996.6,570
2026-08-25T13:34:13.187Z,1,42.25,42.0,33.25,39.8,68.4,31.32,48.17,996.6,580
2026-08-25T13:34:23.191Z,1,42.5,42.25,33.5,39.7,68.19,31.37,47.85,996.6,590
2026-08-25T13:34:33.196Z,1,42.5,42.25,33.5,39.8,68.4,31.44,47.79,996.6,600
2026-08-25T13:34:43.203Z,1,42.5,42.25,33.5,39.5,67.9,31.37,47.44,996.6,610
2026-08-25T13:34:53.206Z,1,42.5,42.25,33.5,39.2,67.3,31.36,47.58,996.6,620
2026-08-25T13:35:03.211Z,1,42.75,42.5,33.75,39.3,67.5,31.43,47.49,996.6,630
2026-08-25T13:35:13.220Z,1,42.75,42.5,33.75,39.3,67.5,31.53,47.54,996.6,640
2026-08-25T13:35:23.224Z,1,42.75,42.5,33.75,39.3,67.5,31.63,47.4,996.6,650
2026-08-25T13:35:33.230Z,1,42.75,42.5,33.5,39.4,67.8,31.75,47.42,996.6,660
2026-08-25T13:35:43.238Z,1,43.0,42.75,33.75,39.5,67.8,31.74,47.15,996.6,670
2026-08-25T13:35:53.241Z,1,43.0,42.75,33.75,39.7,68.19,31.6,47.23,996.7,680
2026-08-25T13:36:03.242Z,1,43.0,43.0,33.75,39.59,68.1,31.45,47.32,996.6,690
2026-08-25T13:36:13.253Z,1,43.0,43.0,33.75,39.59,67.9,31.29,47.83,996.6,700
2026-08-25T13:36:23.255Z,1,43.0,43.0,33.75,39.4,67.6,31.19,47.81,996.6,710
2026-08-25T13:36:33.281Z,1,43.25,43.0,34.0,39.2,67.4,30.97,47.67,996.6,720
2026-08-25T13:36:43.349Z,1,43.25,43.0,34.0,38.8,66.69,30.91,48.03,996.6,730
2026-08-25T13:36:53.417Z,1,43.25,43.0,34.0,39.09,67.19,31.05,48.09,996.6,740
2026-08-25T13:37:03.485Z,1,43.25,43.0,34.0,38.5,66.1,30.96,48.01,996.6,750
2026-08-25T13:37:13.553Z,1,43.25,43.0,34.0,36.5,62.5,30.84,48.17,996.6,760
2026-08-25T13:37:23.288Z,1,43.25,43.0,34.0,34.09,58.6,30.79,48.45,996.6,765
2026-08-25T13:37:33.295Z,1,43.25,43.0,33.75,34.59,59.3,30.79,48.61,996.6,775
2026-08-25T13:37:43.298Z,1,43.25,43.0,33.75,31.5,54.0,30.8,48.47,996.6,785
2026-08-25T13:37:53.304Z,1,43.25,43.0,33.75,34.0,58.5,30.86,48.53,996.6,795
2026-08-25T13:38:03.305Z,1,43.0,43.0,33.75,35.7,61.3,30.96,48.47,996.6,805
2026-08-25T13:38:13.317Z,1,43.0,43.0,33.75,35.9,61.7,31.08,48.45,996.6,815
2026-08-25T13:38:23.321Z,1,43.0,43.0,33.5,34.4,59.0,31.12,48.28,996.6,825
2026-08-25T13:38:33.324Z,1,43.0,43.0,33.5,34.8,59.7,31.04,47.87,996.6,835
2026-08-25T13:38:43.333Z,1,43.0,43.0,33.5,34.7,59.7,31.03,47.7,996.6,845
2026-08-25T13:38:53.337Z,1,43.0,43.0,33.5,33.4,57.3,30.92,47.7,996.6,855
2026-08-25T13:39:03.342Z,1,43.0,43.0,33.5,33.0,56.5,30.9,48.02,996.6,865
2026-08-25T13:39:13.349Z,1,43.0,42.75,33.5,31.9,54.6,30.87,47.95,996.5,875
2026-08-25T13:39:23.356Z,1,43.0,42.75,33.5,29.9,51.3,30.87,48.1,996.6,885
2026-08-25T13:39:33.357Z,1,42.75,42.75,33.5,26.0,44.7,30.83,48.01,996.6,895
2026-08-25T13:39:43.363Z,1,42.75,42.75,33.5,29.2,50.1,30.74,48.05,996.5,905
2026-08-25T13:39:53.366Z,1,42.75,42.75,33.5,34.9,59.9,30.78,47.85,996.6,915
2026-08-25T13:40:03.368Z,1,42.75,42.5,33.25,36.09,62.1,30.83,47.94,996.6,925
2026-08-25T13:40:13.379Z,1,42.75,42.5,33.25,36.4,62.6,30.71,47.83,996.5,935
2026-08-25T13:40:23.383Z,1,42.75,42.5,33.5,37.2,63.8,30.8,47.98,996.5,945
2026-08-25T13:40:33.385Z,1,42.5,42.5,33.5,37.9,65.1,30.73,48.05,996.6,955
2026-08-25T13:40:43.394Z,1,42.5,42.5,33.25,38.3,65.8,30.55,48.05,996.5,965
2026-08-25T13:40:53.399Z,1,42.5,42.5,33.25,38.5,66.19,30.52,48.3,996.5,975
2026-08-25T13:41:03.401Z,1,42.5,42.5,33.25,38.59,66.19,30.5,48.36,996.5,985
2026-08-25T13:41:13.406Z,1,42.5,42.5,33.25,38.4,66.0,30.51,48.32,996.5,995
2026-08-25T13:41:23.412Z,1,42.5,42.5,33.25,38.4,65.9,30.61,48.48,996.5,1005
2026-08-25T13:41:33.415Z,1,42.5,42.5,33.25,38.4,66.0,30.74,48.36,996.5,1015
2026-08-25T13:41:43.424Z,1,42.5,42.5,33.25,38.4,66.0,30.88,48.18,996.5,1025
2026-08-25T13:41:53.428Z,1,42.5,42.5,33.25,38.3,65.8,30.97,47.86,996.5,1035
2026-08-25T13:42:03.430Z,1,42.5,42.5,33.5,38.3,65.8,30.91,47.71,996.5,1045
2026-08-25T13:42:13.443Z,1,42.5,42.5,33.5,38.2,65.69,30.92,47.37,996.5,1055
2026-08-25T13:42:23.448Z,1,42.75,42.75,33.5,38.3,65.69,30.93,47.43,996.5,1065
2026-08-25T13:42:33.448Z,1,42.75,42.5,33.5,38.3,65.69,30.98,47.99,996.5,1075
2026-08-25T13:42:43.459Z,1,42.75,42.75,33.5,38.4,65.8,31.02,47.71,996.5,1085
2026-08-25T13:42:53.463Z,1,42.75,42.75,33.75,38.3,65.69,31.1,47.82,996.5,1095
2026-08-25T13:43:03.466Z,1,42.75,42.75,33.75,38.3,65.6,31.14,47.66,996.5,1105
2026-08-25T13:43:13.475Z,1,42.75,42.75,33.75,38.2,65.69,31.17,47.65,996.5,1115
2026-08-25T13:43:23.478Z,1,42.75,42.75,33.75,38.2,65.4,31.11,47.5,996.5,1125
2026-08-25T13:43:33.473Z,1,43.0,42.75,33.75,38.09,65.4,30.97,47.43,996.5,1135
2026-08-25T13:43:43.486Z,1,43.0,42.75,34.0,38.09,65.19,30.93,47.58,996.5,1145
2026-08-25T13:43:53.488Z,1,43.0,43.0,33.75,37.9,65.1,31.0,47.51,996.5,1155
2026-08-25T13:44:03.487Z,1,43.0,43.0,33.75,37.9,65.0,30.94,47.33,996.5,1165
2026-08-25T13:44:13.494Z,1,43.0,43.0,33.75,37.8,64.9,30.83,47.53,996.5,1175
2026-08-25T13:44:23.500Z,1,43.0,43.0,33.75,37.7,64.8,30.77,47.69,996.5,1185
2026-08-25T13:44:33.502Z,1,43.0,43.0,33.75,37.7,64.69,30.71,47.88,996.5,1195
2026-08-25T13:44:43.511Z,1,43.0,42.75,33.75,37.7,64.6,30.72,48.0,996.5,1205
2026-08-25T13:44:53.516Z,1,43.0,43.0,33.75,37.59,64.5,30.74,48.05,996.5,1215
2026-08-25T13:45:03.522Z,1,43.0,43.0,33.75,37.59,64.5,30.81,48.15,996.5,1225
2026-08-25T13:45:13.529Z,1,43.0,42.75,33.75,37.5,64.4,30.94,48.02,996.5,1235
2026-08-25T13:45:23.536Z,1,43.0,43.0,34.0,37.5,64.4,31.05,47.54,996.5,1245
2026-08-25T13:45:33.538Z,1,43.0,42.75,33.75,37.5,64.3,31.13,47.34,996.4,1255
2026-08-25T13:45:43.548Z,1,43.0,43.0,33.75,37.4,64.19,31.24,47.05,996.4,1265
2026-08-25T13:45:53.552Z,1,43.0,43.0,33.75,37.4,64.0,31.36,47.06,996.5,1275
2026-08-25T13:46:03.552Z,1,43.0,43.0,33.75,37.3,63.9,31.41,46.86,996.4,1285
2026-08-25T13:46:13.556Z,1,43.0,43.0,33.75,37.2,63.8,31.52,46.85,996.4,1295
2026-08-25T13:46:23.560Z,1,43.0,43.0,33.75,37.09,63.7,31.57,46.77,996.4,1305
2026-08-25T13:46:33.564Z,1,43.0,43.0,33.75,37.09,63.6,31.61,46.56,996.4,1315
2026-08-25T13:46:43.568Z,1,43.0,43.0,33.75,37.09,63.6,31.7,46.57,996.4,1325
2026-08-25T13:46:53.572Z,1,42.75,43.0,33.75,37.09,63.7,31.65,46.42,996.4,1335
2026-08-25T13:47:03.577Z,1,42.75,43.0,33.75,37.0,63.5,31.68,46.64,996.4,1345
2026-08-25T13:47:13.579Z,1,42.75,43.0,33.75,37.0,63.6,31.7,46.65,996.4,1355
2026-08-25T13:47:23.584Z,1,42.75,43.0,33.75,37.09,63.6,31.78,46.61,996.5,1365
2026-08-25T13:47:33.588Z,1,42.75,43.0,33.75,37.0,63.4,31.78,46.71,996.4,1375
2026-08-25T13:47:43.596Z,1,42.75,43.0,34.0,37.0,63.4,31.77,46.3,996.4,1385
2026-08-25T13:47:53.600Z,1,43.0,43.0,34.0,36.9,63.3,31.7,46.33,996.4,1395
2026-08-25T13:48:03.600Z,1,42.75,43.0,34.0,36.9,63.2,31.78,46.58,996.4,1405
2026-08-25T13:48:13.605Z,1,43.0,43.0,34.0,36.9,63.4,31.86,46.36,996.4,1415
2026-08-25T13:48:23.612Z,1,43.0,43.25,34.0,37.0,63.4,31.93,46.15,996.4,1425
2026-08-25T13:48:33.615Z,1,43.0,43.0,34.0,36.9,63.4,32.0,46.33,996.4,1435
2026-08-25T13:48:43.622Z,1,43.0,43.25,34.0,36.9,63.2,32.11,46.12,996.4,1445
2026-08-25T13:48:53.626Z,1,43.0,43.25,34.0,36.9,63.2,32.09,46.25,996.4,1455
2026-08-25T13:49:03.628Z,1,43.0,43.25,34.25,36.8,63.0,32.05,46.59,996.4,1465
2026-08-25T13:49:13.636Z,1,43.0,43.25,34.25,36.8,63.1,32.03,46.17,996.4,1475
2026-08-25T13:49:23.641Z,1,43.0,43.25,34.25,36.8,63.0,32.0,46.5,996.4,1485
2026-08-25T13:49:33.643Z,1,43.0,43.25,34.25,36.7,63.0,32.02,46.4,996.4,1495
2026-08-25T13:49:43.650Z,1,43.0,43.25,34.0,36.7,62.9,32.05,46.16,996.4,1505
2026-08-25T13:49:53.700Z,1,43.0,43.25,34.0,36.7,62.8,32.09,46.18,996.4,1515
2026-08-25T13:50:03.769Z,1,43.25,43.25,34.0,36.7,62.8,32.09,46.12,996.4,1525
2026-08-25T13:50:13.834Z,1,43.0,43.25,34.0,36.5,62.7,32.16,45.81,996.4,1535
2026-08-25T13:50:23.905Z,1,43.0,43.25,34.0,36.3,62.1,32.24,45.69,996.4,1545
