timestamp,node_id,temp_front,temp_rear,temp_pv_bifacial,current_front,current_rear,bme_temperature,bme_humidity,bme_pressure,arduino_uptime
2026-08-24T06:38:25.363Z,1,27.5,27.75,24.0,26.2,26.9,22.4,58.66,1003.3,11535
2026-08-24T06:38:35.367Z,1,27.5,27.75,24.0,26.0,26.5,22.43,58.9,1003.3,11545
2026-08-24T06:38:45.368Z,1,27.5,27.75,24.0,25.8,26.3,22.32,59.49,1003.4,11555
2026-08-24T06:38:55.371Z,1,27.5,27.75,23.75,25.7,26.2,22.22,59.08,1003.3,11565
2026-08-24T06:39:05.376Z,1,27.5,27.75,23.75,25.6,26.2,22.21,59.21,1003.3,11575
2026-08-24T06:39:15.376Z,1,27.5,28.0,23.75,25.6,26.1,22.15,59.44,1003.3,11585
2026-08-24T06:39:25.377Z,1,27.5,27.75,23.75,25.4,26.1,22.12,59.76,1003.3,11595
2026-08-24T06:39:35.387Z,1,27.75,28.0,23.75,25.4,26.0,22.17,59.92,1003.3,11605
2026-08-24T06:39:45.385Z,1,27.75,27.75,23.75,25.4,26.1,22.22,60.09,1003.4,11615
2026-08-24T06:39:55.388Z,1,27.75,27.75,23.75,25.4,25.9,22.21,60.1,1003.4,11625
2026-08-24T06:40:05.395Z,1,27.75,27.75,23.75,25.6,26.0,22.06,59.87,1003.4,11635
2026-08-24T06:40:15.391Z,1,27.75,28.0,23.5,25.4,25.9,22.03,59.91,1003.4,11645
2026-08-24T06:40:25.397Z,1,27.75,28.0,23.5,24.8,25.3,22.04,59.81,1003.4,11655
2026-08-24T06:40:35.407Z,1,27.75,27.75,23.5,24.4,25.0,22.04,60.09,1003.4,11665
2026-08-24T06:40:45.405Z,1,27.75,27.75,23.5,24.0,24.7,22.05,60.18,1003.4,11675
2026-08-24T06:40:55.407Z,1,27.75,28.0,23.5,23.6,24.4,21.91,60.38,1003.4,11685
2026-08-24T06:41:05.421Z,1,27.75,28.0,23.25,23.3,24.0,21.85,60.95,1003.4,11695
2026-08-24T06:41:15.419Z,1,27.75,27.75,23.25,23.2,23.8,21.88,61.35,1003.4,11705
2026-08-24T06:41:25.424Z,1,27.75,28.0,23.25,23.0,23.6,21.92,61.19,1003.3,11715
2026-08-24T06:41:35.428Z,1,27.5,27.75,23.25,22.8,23.5,21.97,60.77,1003.4,11725
2026-08-24T06:41:45.426Z,1,27.75,27.75,23.25,22.6,23.3,21.93,60.66,1003.4,11735
2026-08-24T06:41:55.433Z,1,27.5,27.75,23.0,22.5,23.2,21.66,60.77,1003.4,11745
2026-08-24T06:42:05.444Z,1,27.5,27.75,23.0,22.5,23.1,21.61,60.92,1003.4,11755
2026-08-24T06:42:15.441Z,1,27.5,27.75,22.75,22.5,23.1,21.69,61.11,1003.4,11765
2026-08-24T06:42:25.443Z,1,27.5,27.75,23.0,22.6,23.2,21.7,60.85,1003.4,11775
2026-08-24T06:42:35.454Z,1,27.5,27.5,22.75,22.8,23.4,21.65,60.9,1003.4,11785
2026-08-24T06:42:45.455Z,1,27.5,27.5,22.75,23.1,23.6,21.57,61.03,1003.4,11795
2026-08-24T06:42:55.455Z,1,27.5,27.5,22.5,23.3,24.1,21.55,61.34,1003.4,11805
2026-08-24T06:43:05.469Z,1,27.5,27.5,22.5,23.8,24.5,21.51,61.23,1003.4,11815
2026-08-24T06:43:15.465Z,1,27.25,27.5,22.5,23.9,24.6,21.57,61.03,1003.4,11825
2026-08-24T06:43:25.467Z,1,27.25,27.25,22.5,25.5,26.1,21.58,61.11,1003.4,11835
2026-08-24T06:43:35.480Z,1,27.25,27.25,22.5,23.4,24.2,21.52,61.05,1003.4,11845
2026-08-24T06:43:45.478Z,1,27.25,27.25,22.5,23.2,24.1,21.51,60.56,1003.3,11855
2026-08-24T06:43:55.482Z,1,27.25,27.25,22.5,22.9,23.9,21.51,60.64,1003.4,11865
