timestamp,node_id,temp_front,temp_rear,temp_pv_bifacial,current_front,current_rear,bme_temperature,bme_humidity,bme_pressure,arduino_uptime
2026-08-21T12:48:54.622Z,1,30.5,29.75,28.75,81.1,83.0,32.77,44.45,993.1,110
2026-08-21T12:49:04.624Z,1,31.0,30.0,29.0,81.1,83.1,33.04,44.2,993.1,120
2026-08-21T12:49:14.623Z,1,31.5,30.5,29.0,81.0,83.0,33.28,43.75,993.1,130
2026-08-21T12:49:24.631Z,1,32.0,31.0,29.25,81.1,83.0,33.49,43.34,993.0,140
2026-08-21T12:49:34.630Z,1,32.5,31.5,29.5,80.9,83.0,33.68,43.32,993.1,150
2026-08-21T12:49:44.632Z,1,32.75,32.0,29.75,81.0,83.0,33.84,42.72,993.0,160
2026-08-21T12:49:54.641Z,1,33.25,32.25,30.0,80.5,82.6,33.93,42.24,993.0,170
2026-08-21T12:50:04.639Z,1,33.75,32.75,30.25,80.5,82.5,34.08,42.26,993.1,180
2026-08-21T12:50:14.646Z,1,34.25,33.25,30.25,80.6,82.6,34.22,42.09,993.1,190
2026-08-21T12:50:24.652Z,1,34.75,33.5,30.5,80.4,82.4,34.38,42.11,993.1,200
2026-08-21T12:50:34.652Z,1,35.0,34.0,30.75,80.19,82.2,34.53,41.83,993.1,210
2026-08-21T12:50:44.657Z,1,35.5,34.25,30.75,66.0,82.2,34.58,41.72,993.1,220
2026-08-21T12:50:54.663Z,1,35.75,34.75,31.0,60.7,82.2,34.68,41.72,993.1,230
2026-08-21T12:51:04.676Z,1,36.25,35.0,31.25,60.5,82.1,34.8,41.89,993.1,240
2026-08-21T12:51:14.741Z,1,36.5,35.5,31.25,60.4,82.1,34.89,41.78,993.1,250
2026-08-21T12:51:24.809Z,1,37.0,35.75,31.5,60.3,82.3,35.02,41.54,993.1,260
2026-08-21T12:51:34.876Z,1,37.25,36.25,31.75,57.5,82.2,35.16,41.72,993.1,270
2026-08-21T12:51:44.941Z,1,37.5,36.5,31.75,57.3,82.0,35.33,41.31,993.1,280
2026-08-21T12:51:54.686Z,1,37.75,36.75,32.0,57.3,81.9,35.36,41.06,993.1,285
2026-08-21T12:52:04.688Z,1,38.0,37.0,32.0,56.9,81.8,35.38,41.2,993.1,295
2026-08-21T12:52:14.690Z,1,38.25,37.5,32.25,50.3,81.69,35.11,41.03,993.1,305
2026-08-21T12:52:24.696Z,1,38.75,37.75,32.25,51.0,81.8,35.2,40.85,993.1,315
2026-08-21T12:52:34.695Z,1,39.0,38.0,32.5,50.4,81.6,35.12,40.88,993.0,325
2026-08-21T12:52:44.699Z,1,39.25,38.25,32.5,49.4,81.3,35.18,40.76,993.1,335
2026-08-21T12:52:54.704Z,1,39.5,38.5,32.75,49.4,81.3,35.23,40.89,993.1,345
2026-08-21T12:53:04.705Z,1,39.75,39.0,32.75,49.5,81.4,35.25,40.85,993.1,355
2026-08-21T12:53:14.709Z,1,40.25,39.25,33.0,49.3,81.4,35.28,40.5,993.1,365
