timestamp,spm72_wm2,image,status
2026-08-24T09:38:23+03:00,163,series/20260824_093823/20260824_093823.jpg,VALID
2026-08-24T09:38:53+03:00,160,series/20260824_093823/20260824_093853.jpg,VALID
2026-08-24T09:39:23+03:00,159,series/20260824_093823/20260824_093923.jpg,VALID
2026-08-24T09:39:53+03:00,160,series/20260824_093823/20260824_093953.jpg,VALID
2026-08-24T09:40:23+03:00,155,series/20260824_093823/20260824_094023.jpg,VALID
2026-08-24T09:40:53+03:00,149,series/20260824_093823/20260824_094053.jpg,VALID
2026-08-24T09:41:23+03:00,145,series/20260824_093823/20260824_094123.jpg,VALID
2026-08-24T09:41:53+03:00,142,series/20260824_093823/20260824_094153.jpg,VALID
2026-08-24T09:42:23+03:00,143,series/20260824_093823/20260824_094223.jpg,VALID
2026-08-24T09:42:53+03:00,148,series/20260824_093823/20260824_094253.jpg,VALID
2026-08-24T09:43:23+03:00,160,series/20260824_093823/20260824_094323.jpg,VALID
2026-08-24T09:43:53+03:00,145,series/20260824_093823/20260824_094353.jpg,VALID
2026-08-24T09:44:23+03:00,143,series/20260824_093823/20260824_094423.jpg,VALID
2026-08-24T09:44:53+03:00,139,series/20260824_093823/20260824_094453.jpg,VALID
2026-08-24T09:45:23+03:00,130,series/20260824_093823/20260824_094523.jpg,VALID
2026-08-24T09:45:53+03:00,124,series/20260824_093823/20260824_094553.jpg,VALID
2026-08-24T09:46:23+03:00,122,series/20260824_093823/20260824_094623.jpg,VALID
2026-08-24T09:46:53+03:00,120,series/20260824_093823/20260824_094653.jpg,VALID
2026-08-24T09:47:23+03:00,122,series/20260824_093823/20260824_094723.jpg,VALID
2026-08-24T09:47:53+03:00,127,series/20260824_093823/20260824_094753.jpg,VALID
2026-08-24T09:48:23+03:00,138,series/20260824_093823/20260824_094823.jpg,VALID
2026-08-24T09:48:53+03:00,146,series/20260824_093823/20260824_094853.jpg,VALID
2026-08-24T09:49:23+03:00,156,series/20260824_093823/20260824_094923.jpg,VALID
2026-08-24T09:49:53+03:00,168,series/20260824_093823/20260824_094953.jpg,VALID
2026-08-24T09:50:23+03:00,181,series/20260824_093823/20260824_095023.jpg,VALID
2026-08-24T09:50:53+03:00,186,series/20260824_093823/20260824_095053.jpg,VALID
2026-08-24T09:51:23+03:00,189,series/20260824_093823/20260824_095123.jpg,VALID
2026-08-24T09:51:53+03:00,186,series/20260824_093823/20260824_095153.jpg,VALID
2026-08-24T09:52:23+03:00,184,series/20260824_093823/20260824_095223.jpg,VALID
2026-08-24T09:52:53+03:00,179,series/20260824_093823/20260824_095253.jpg,VALID
2026-08-24T09:53:23+03:00,174,series/20260824_093823/20260824_095323.jpg,VALID
2026-08-24T09:53:53+03:00,171,series/20260824_093823/20260824_095353.jpg,VALID
2026-08-24T09:54:23+03:00,166,series/20260824_093823/20260824_095423.jpg,VALID
2026-08-24T09:54:53+03:00,162,series/20260824_093823/20260824_095453.jpg,VALID
2026-08-24T09:55:23+03:00,159,series/20260824_093823/20260824_095523.jpg,VALID
2026-08-24T09:55:53+03:00,158,series/20260824_093823/20260824_095553.jpg,VALID
2026-08-24T09:56:23+03:00,155,series/20260824_093823/20260824_095623.jpg,VALID
2026-08-24T09:56:53+03:00,154,series/20260824_093823/20260824_095653.jpg,VALID
2026-08-24T09:57:23+03:00,152,series/20260824_093823/20260824_095723.jpg,VALID
2026-08-24T09:57:53+03:00,147,series/20260824_093823/20260824_095753.jpg,VALID
2026-08-24T09:58:23+03:00,143,series/20260824_093823/20260824_095823.jpg,VALID
2026-08-24T09:58:53+03:00,139,series/20260824_093823/20260824_095853.jpg,VALID
2026-08-24T09:59:23+03:00,137,series/20260824_093823/20260824_095923.jpg,VALID
2026-08-24T09:59:53+03:00,135,series/20260824_093823/20260824_095953.jpg,VALID
2026-08-24T10:00:23+03:00,134,series/20260824_093823/20260824_100023.jpg,VALID
2026-08-24T10:00:53+03:00,134,series/20260824_093823/20260824_100053.jpg,VALID
2026-08-24T10:01:23+03:00,135,series/20260824_093823/20260824_100123.jpg,VALID
2026-08-24T10:01:53+03:00,139,series/20260824_093823/20260824_100153.jpg,VALID
2026-08-24T10:02:23+03:00,147,series/20260824_093823/20260824_100223.jpg,VALID
2026-08-24T10:02:53+03:00,152,series/20260824_093823/20260824_100253.jpg,VALID
2026-08-24T10:03:23+03:00,154,series/20260824_093823/20260824_100323.jpg,VALID
2026-08-24T10:03:53+03:00,153,series/20260824_093823/20260824_100353.jpg,VALID
2026-08-24T10:04:23+03:00,151,series/20260824_093823/20260824_100423.jpg,VALID
2026-08-24T10:04:53+03:00,148,series/20260824_093823/20260824_100453.jpg,VALID
2026-08-24T10:05:23+03:00,145,series/20260824_093823/20260824_100523.jpg,VALID
2026-08-24T10:05:53+03:00,142,series/20260824_093823/20260824_100553.jpg,VALID
2026-08-24T10:06:23+03:00,141,series/20260824_093823/20260824_100623.jpg,VALID
2026-08-24T10:06:53+03:00,144,series/20260824_093823/20260824_100653.jpg,VALID
2026-08-24T10:07:23+03:00,149,series/20260824_093823/20260824_100723.jpg,VALID
2026-08-24T10:07:53+03:00,155,series/20260824_093823/20260824_100753.jpg,VALID
2026-08-24T10:08:23+03:00,,series/20260824_093823/20260824_100823.jpg,OCR_ERROR
2026-08-24T10:08:53+03:00,170,series/20260824_093823/20260824_100853.jpg,VALID
2026-08-24T10:09:23+03:00,177,series/20260824_093823/20260824_100923.jpg,VALID
2026-08-24T10:09:53+03:00,184,series/20260824_093823/20260824_100953.jpg,VALID
2026-08-24T10:10:23+03:00,187,series/20260824_093823/20260824_101023.jpg,VALID
2026-08-24T10:10:53+03:00,184,series/20260824_093823/20260824_101053.jpg,VALID
2026-08-24T10:11:23+03:00,182,series/20260824_093823/20260824_101123.jpg,VALID
2026-08-24T10:11:53+03:00,177,series/20260824_093823/20260824_101153.jpg,VALID
2026-08-24T10:12:23+03:00,168,series/20260824_093823/20260824_101223.jpg,VALID
2026-08-24T10:12:53+03:00,159,series/20260824_093823/20260824_101253.jpg,VALID
2026-08-24T10:13:23+03:00,150,series/20260824_093823/20260824_101323.jpg,VALID
2026-08-24T10:13:53+03:00,143,series/20260824_093823/20260824_101353.jpg,VALID
2026-08-24T10:14:23+03:00,139,series/20260824_093823/20260824_101423.jpg,VALID
2026-08-24T10:14:53+03:00,137,series/20260824_093823/20260824_101453.jpg,VALID
2026-08-24T10:15:23+03:00,137,series/20260824_093823/20260824_101523.jpg,VALID
2026-08-24T10:15:53+03:00,136,series/20260824_093823/20260824_101553.jpg,VALID
2026-08-24T10:16:23+03:00,136,series/20260824_093823/20260824_101623.jpg,VALID
2026-08-24T10:16:53+03:00,138,series/20260824_093823/20260824_101653.jpg,VALID
2026-08-24T10:17:23+03:00,140,series/20260824_093823/20260824_101723.jpg,VALID
2026-08-24T10:17:53+03:00,142,series/20260824_093823/20260824_101753.jpg,VALID
2026-08-24T10:18:23+03:00,145,series/20260824_093823/20260824_101823.jpg,VALID
2026-08-24T10:18:53+03:00,148,series/20260824_093823/20260824_101853.jpg,VALID
2026-08-24T10:19:23+03:00,152,series/20260824_093823/20260824_101923.jpg,VALID
2026-08-24T10:19:53+03:00,155,series/20260824_093823/20260824_101953.jpg,VALID
2026-08-24T10:20:23+03:00,157,series/20260824_093823/20260824_102023.jpg,VALID
2026-08-24T10:20:53+03:00,159,series/20260824_093823/20260824_102053.jpg,VALID
2026-08-24T10:21:23+03:00,160,series/20260824_093823/20260824_102123.jpg,VALID
