timestamp,spm72_wm2,image,status
2026-08-24T12:03:28+03:00,716,series/20260824_120328/20260824_120328.jpg,VALID
2026-08-24T12:03:58+03:00,,series/20260824_120328/20260824_120358.jpg,OCR_ERROR
2026-08-24T12:04:28+03:00,713,series/20260824_120328/20260824_120428.jpg,VALID
2026-08-24T12:04:58+03:00,713,series/20260824_120328/20260824_120458.jpg,VALID
2026-08-24T12:05:28+03:00,,series/20260824_120328/20260824_120528.jpg,OCR_ERROR
2026-08-24T12:05:58+03:00,715,series/20260824_120328/20260824_120558.jpg,VALID
2026-08-24T12:06:28+03:00,,series/20260824_120328/20260824_120628.jpg,OCR_ERROR
2026-08-24T12:06:58+03:00,718,series/20260824_120328/20260824_120658.jpg,VALID
2026-08-24T12:07:28+03:00,719,series/20260824_120328/20260824_120728.jpg,VALID
2026-08-24T12:07:58+03:00,711,series/20260824_120328/20260824_120758.jpg,VALID
2026-08-24T12:08:28+03:00,719,series/20260824_120328/20260824_120828.jpg,VALID
2026-08-24T12:08:58+03:00,718,series/20260824_120328/20260824_120858.jpg,VALID
2026-08-24T12:09:28+03:00,719,series/20260824_120328/20260824_120928.jpg,VALID
2026-08-24T12:09:58+03:00,721,series/20260824_120328/20260824_120958.jpg,VALID
2026-08-24T12:10:28+03:00,728,series/20260824_120328/20260824_121028.jpg,VALID
2026-08-24T12:10:58+03:00,722,series/20260824_120328/20260824_121058.jpg,VALID
2026-08-24T12:11:28+03:00,723,series/20260824_120328/20260824_121128.jpg,VALID
2026-08-24T12:11:58+03:00,,series/20260824_120328/20260824_121158.jpg,OCR_ERROR
2026-08-24T12:12:28+03:00,721,series/20260824_120328/20260824_121228.jpg,VALID
2026-08-24T12:12:58+03:00,,series/20260824_120328/20260824_121258.jpg,OCR_ERROR
2026-08-24T12:13:28+03:00,,series/20260824_120328/20260824_121328.jpg,OCR_ERROR
2026-08-24T12:13:58+03:00,729,series/20260824_120328/20260824_121358.jpg,VALID
2026-08-24T12:14:28+03:00,728,series/20260824_120328/20260824_121428.jpg,VALID
2026-08-24T12:14:58+03:00,728,series/20260824_120328/20260824_121458.jpg,VALID
2026-08-24T12:15:28+03:00,721,series/20260824_120328/20260824_121528.jpg,VALID
2026-08-24T12:15:58+03:00,729,series/20260824_120328/20260824_121558.jpg,VALID
2026-08-24T12:16:28+03:00,721,series/20260824_120328/20260824_121628.jpg,VALID
2026-08-24T12:16:58+03:00,728,series/20260824_120328/20260824_121658.jpg,VALID
2026-08-24T12:17:28+03:00,738,series/20260824_120328/20260824_121728.jpg,VALID
2026-08-24T12:17:58+03:00,728,series/20260824_120328/20260824_121758.jpg,VALID
2026-08-24T12:18:28+03:00,728,series/20260824_120328/20260824_121828.jpg,VALID
2026-08-24T12:18:58+03:00,,series/20260824_120328/20260824_121858.jpg,OCR_ERROR
2026-08-24T12:19:28+03:00,,series/20260824_120328/20260824_121928.jpg,OCR_ERROR
2026-08-24T12:19:58+03:00,728,series/20260824_120328/20260824_121958.jpg,VALID
2026-08-24T12:20:28+03:00,728,series/20260824_120328/20260824_122028.jpg,VALID
2026-08-24T12:20:58+03:00,739,series/20260824_120328/20260824_122058.jpg,VALID
2026-08-24T12:21:28+03:00,731,series/20260824_120328/20260824_122128.jpg,VALID
2026-08-24T12:21:58+03:00,,series/20260824_120328/20260824_122158.jpg,OCR_ERROR
2026-08-24T12:22:28+03:00,741,series/20260824_120328/20260824_122228.jpg,VALID
2026-08-24T12:22:58+03:00,741,series/20260824_120328/20260824_122258.jpg,VALID
2026-08-24T12:23:28+03:00,748,series/20260824_120328/20260824_122328.jpg,VALID
2026-08-24T12:23:58+03:00,749,series/20260824_120328/20260824_122358.jpg,VALID
2026-08-24T12:24:28+03:00,741,series/20260824_120328/20260824_122428.jpg,VALID
2026-08-24T12:24:58+03:00,,series/20260824_120328/20260824_122458.jpg,OCR_ERROR
2026-08-24T12:25:28+03:00,,series/20260824_120328/20260824_122528.jpg,OCR_ERROR
2026-08-24T12:25:58+03:00,748,series/20260824_120328/20260824_122558.jpg,VALID
2026-08-24T12:26:28+03:00,,series/20260824_120328/20260824_122628.jpg,OCR_ERROR
2026-08-24T12:26:58+03:00,741,series/20260824_120328/20260824_122658.jpg,VALID
2026-08-24T12:27:28+03:00,,series/20260824_120328/20260824_122728.jpg,OCR_ERROR
2026-08-24T12:27:58+03:00,741,series/20260824_120328/20260824_122758.jpg,VALID
2026-08-24T12:28:28+03:00,749,series/20260824_120328/20260824_122828.jpg,VALID
2026-08-24T12:28:58+03:00,748,series/20260824_120328/20260824_122858.jpg,VALID
2026-08-24T12:29:28+03:00,748,series/20260824_120328/20260824_122928.jpg,VALID
2026-08-24T12:29:58+03:00,,series/20260824_120328/20260824_122958.jpg,OCR_ERROR
2026-08-24T12:30:28+03:00,,series/20260824_120328/20260824_123028.jpg,OCR_ERROR
2026-08-24T12:30:58+03:00,761,series/20260824_120328/20260824_123058.jpg,VALID
2026-08-24T12:31:28+03:00,,series/20260824_120328/20260824_123128.jpg,OCR_ERROR
2026-08-24T12:31:58+03:00,138,series/20260824_120328/20260824_123158.jpg,VALID
2026-08-24T12:32:28+03:00,158,series/20260824_120328/20260824_123228.jpg,VALID
2026-08-24T12:32:58+03:00,149,series/20260824_120328/20260824_123258.jpg,VALID
2026-08-24T12:33:28+03:00,159,series/20260824_120328/20260824_123328.jpg,VALID
2026-08-24T12:33:58+03:00,211,series/20260824_120328/20260824_123358.jpg,VALID
2026-08-24T12:34:28+03:00,,series/20260824_120328/20260824_123428.jpg,OCR_ERROR
2026-08-24T12:34:58+03:00,821,series/20260824_120328/20260824_123458.jpg,VALID
2026-08-24T12:35:28+03:00,681,series/20260824_120328/20260824_123528.jpg,VALID
2026-08-24T12:35:58+03:00,,series/20260824_120328/20260824_123558.jpg,OCR_ERROR
2026-08-24T12:36:28+03:00,,series/20260824_120328/20260824_123628.jpg,OCR_ERROR
2026-08-24T12:36:58+03:00,,series/20260824_120328/20260824_123658.jpg,OCR_ERROR
2026-08-24T12:37:28+03:00,169,series/20260824_120328/20260824_123728.jpg,VALID
2026-08-24T12:37:58+03:00,161,series/20260824_120328/20260824_123758.jpg,VALID
2026-08-24T12:38:28+03:00,239,series/20260824_120328/20260824_123828.jpg,VALID
2026-08-24T12:38:58+03:00,,series/20260824_120328/20260824_123858.jpg,OCR_ERROR
